id,name,system_name
2924,На Хворостянского  1,NVR18
1903,На Малой,PSHN2
1906,На Субры Кишиевой,GRZ5
1907,На Питерской  40 лит.6,KSD264
1909,На Советской Армии 99А,SAM72
1922,Ткачи,BRV3
1947,На Парковом микрорайоне  1к6,KTN1
1953,Метро Ветеранов,SPB31
1962,На Курортном  99к8,SCH60
1968,5775 Постамат Халва,TLT67
1971,На Школьной 1,KLCH4
1989,На Советов  2,ABI1
1992,На Чкалова 2А,ZHKV9
1994,На Ауэзова  50,ALM146
1998,На Малеева  5,KVR9
2007,На Академика Королева  8к1,MSK2196
2009,На Лобачевского  88,MSK382
2015,На 79 Гвардейской Дивизии,TOM13
2027,На Ленина 137,MGN45
2028,6168 Постамат СДЭК,DMT7
2044,На 50 лет Октября 57Б  корп. 1 ЖК Новин,TYUM67
2052,На Копылова  12  Авиастроительная,KZN270
2062,На Ленина  29,YUGO8
2064,На Ленина 4,SHE5
2068,На Гаврилова 100  вокзал Краснодар-2,KSD111
2071,На Маршала Блюхера 14,SPB106
2072,На 2-й Нововатутинской 3  Новые Ватутинки,DES7
2084,На Бесолова 2,ALA12
2106,0224 Постамат Халва,VLZH21
2112,На Черноисточинском шоссе  15,NTG44
2113,На Областной  1,PRZH8
2127,На 7-ом микрорайоне,ACHN5
2128,На Артиллерийской,MIL1
2130,На Проспекте Строителей  72,UU38
2139,На Макеева  65/8,MIA18
2154,Кубанская набережная,KSD11
2156,На Спасо-Тушинском,PTL2
2162,На Кусковской,MSK170
2171,На Художников,SPB108
2172,СЦ (прием/выдача тяжелых грузов  LTL),SML4
2182,На Туровском  5 А,LOT1
2184,Сухаревская,MSK53
2186,На 2-ом Садовом проезде  2 (Посёлок Заря),PNZ80
2190,квартал №25  1к2,FIL1
2192,На Ленина,TER1
2198,На 1-й Измайловского Зверинца 8,MSK2267
2199,На Жирохова,LBN3
2201,Бульвар Энтузиастов,TMB13
2203,На Советской  52,PRI2
2207,6271 Постамат СДЭК,KLD12
2208,На Циолковского,DLP3
2220,На Крупской  29/1,STV14
2225,АМЗ на Кузнецова,CHEL39
2227,1970 Постамат Халва,UFA112
2228,4255 Постамат Халва,MSK1573
2243,На 26 Съезда КПСС,NUG3
2252,На Луначарского,SPB159
2261,На Образцовой 5к2  стр.1,SHUSH17
2289,Китагути Парк,KOB2
2292,На Горького 45/1,DUD3
2295,На Генерала Лаврова 1к5,ZHI1
2305,На Таежной,NUG6
2317,0886 Постамат Халва,NVR27
2318,На Ленина 12/1,ZPL1
2319,На Гоголя,KOS4
2325,Проспект Победы  384,CHEL59
2336,На Дружбы народов  2а стр.1,ABK9
2337,3154 Постамат Халва,MTN60
2339,На Ленина,BAK2
2351,На Казахстане,UST6
2354,На Парашютной 61,SPB249
2360,На Толстого 42/А,KOS3
2363,На 14 декабря,UZL1
2367,На Симонова,KZN29
2379,На Тургут Озала  57,ALM45
2392,На Суворова  124,KLG9
2404,На Свободном 26  Новогиреево,MSK2374
2406,На 2-й Владимирской 6к1,MSK2184
2411,На Рыскулова  52,ALM31
2412,На Советской,SDA1
2413,Рославль,AVA2
2425,На Советской,TMB7
2436,На Горняков,KVSH1
2450,На Кирова  12-Б,ULN9
2459,На Кирова,SKHD3
2460,На Крюково,ZLN7
2467,На Даниловской набережной  2к4,MSK604
2468,На Ростовской,VRN31
2492,На Карла Либкнехта,VTK2
2496,На Ленина  71,AGI1
2507,На Русской  2 ?,ANK3
2513,6136 Постамат СДЭК,KZN56
2515,СЦ (Нет выдачи/приема),ANP3
2544,На Ясауи  109,ALM153
2546,На Пожарном,NGN3
2555,На ЖК Полесье,YEKB87
2573,На Победы 22,ORN11
2592,На Полуяна 10,VSL6
2597,На 70 лет Октября,OMS41
2604,На Металлургов 41,NKZ57
2611,На Салавата Юлаева 3,BAY2
2626,На Кавказском  8,NOV14
2646,На Монтажников,TYUM39
2648,На Атаманском,SMK2
2661,На Братском переулке  55,RND201
2669,На Савушкина 12А,AST40
2698,На Масленникова 183,OMS204
2705,0810 Постамат Халва,MSK1722
2711,На Первомайской 1,NIK8
2712,"На Пирогова  1к6 ""Радужный""",CHBK19
2720,На Советской 89,VER8
2727,На Ленинградской,PRZH3
2737,Большая Покровская,PPS2
2740,На Большой Московской  104к2,VNG9
2750,3058 Постамат Халва,SHAT5
2756,Фиолентовское шоссе 1/13,SVT8
2767,На Социалистической,CHAL1
2771,На Вампилова 50,IRK80
2778,Наставников 21,SPB250
2779,На Тепличной  35Б,SCH63
2790,На Гастелло  1,ZLD1
2808,На Лермонтова 15А,RZHK2
2809,На Тореза 118  стр.1,SPB1145
2831,На Славы  10,KAR4
1966,На пр. Притомском 13,KEM109
1978,На Суворова  109,KSD92
1986,На Еременко 33 Б/2,MED3
2000,На Интернациональной  94,PET8
2002,мкр. Силикатный,KLG19
2010,На Калинина,PTR4
2018,На Парковой,APR1
2022,На Петроградской,SPB69
2035,На Пушкинской,IZHV13
2042,На 10 лет Октября  60Бк2,IZHV56
2043,На Советской  18В,STA25
2047,На Московской 3,NVR34
2049,Легенда Дальневосточный,SPB200
2054,На Красина 33Б,KIZ10
2055,На Загородной балке 2Г,SVT58
2058,«Игната Титова  7»,KRN9
2063,Магнит На Фрунзе,NVM4
2078,На Пушкина,TOM16
2088,4623 Постамат Халва,IRB3
2089,На Ленина,TLT2
2094,СЦ (Нет приема/выдачи),LYUB19
2098,2613 Постамат Халва,KRV42
2110,На Большой  198,ISHI6
2135,На Светлой 1Б,RND196
2138,СЦ (нет приема/выдачи груза),SPD10
2141,На Анатолия Мехренцева  1,YEKB95
2151,5914 Постамат Халва,KZN239
2157,на пр. Ленина,CHEL17
2158,СЦ нет выдачи/приема,KSD38
2160,На Карла Маркса  76,KAM16
2166,Автозаводская,MIN19
2177,Хэлун,VLK41
2189,На Советской 47к5,KRL53
2193,Пятницкое шоссе  18,MTN16
2196,На Дружбы 45,GVA3
2197,2631 Постамат Халва,MGN40
2216,На Попова 59А,PRM183
2229,Нет приема/выдачи Фулфилмент,AST28
2233,На Амундсена,YEKB7
2249,Центральный р-он,NKZ14
2251,На Конева  12/3,OMS8
2254,На Чкалова,PRM44
2255,На Московской 42/1,KOL7
2265,На Дмитрия Купцова 7,UFA128
2275,На Дыбенко 13,SPB254
2287,На Сощенко 147А,LAD1
2298,На Мусрепова 8,AST138
2322,На Медицинской,NN46
2327,6084 Постамат СДЭК,NSK163
2330,На Брестском Бульваре,SPB150
2333,На Полевой 1,KST64
2345,На Светлой 14  Спутник,ZAS1
2350,Ю-2,IZHV20
2356,На Бакальской 9,SAT1
2357,Южнопортовый-Кожуховская,MSK81
2359,Секста Сан-Джованни,MIL5
2364,На Луначарского 6,PNZ70
2370,На Красина 53к4  Цемдолина,NVR21
2384,На Макаренко 23,NCHK20
2385,На Высотной 4,KSK46
2402,На Школьной  5/2,REC2
2416,На Берберовской 2/101  стр.2,RND204
2424,На 50 лет ВЛКСМ 6  Новый город,IZHV10
2432,На Транспортной,SVK1
2444,На Затонской,KSK3
2461,На Нарановича,TOM17
2466,Мосрентген,MOS2
2472,На Первомайской 81А,PTG10
2476,На Советской Армии 32,ARM13
2490,0757 Постамат Халва,DMD43
2495,На Степана Разина 35Б,TLT81
2505,На Мневниках  23,MSK1125
2506,Радиотехника,IZHV22
2522,На Чайковского,ADY3
2523,На 10 лет Октября  111,OMS11
2537,На Мекенагортснер  1/1,ERE1
2560,На Калинина 37,DAG1
2568,На Богатырева 41,UDZH2
2571,5571 Постамат Халва,MTSHCH53
2591,На Московском,NN19
2594,Первомайское,PRV2
2599,На Майлина 77,ALM135
2617,На Гагарина 10,OTE1
2625,На Октябрьской площади  11а,CHER9
2632,На Заречном,TYUM8
2637,2654 Постамат Халва,NGN26
2642,Фулфилмент  прием/выдача тяжелых грузов  LTL,SPB1085
2645,На Василия Петушкова 23,MSK611
2650,На 11-й Парковой 24,MSK567
2657,6016 Постамат Халва,IZHV44
2660,На Пожарского  338А,VLG55
2663,1 мая,LID1
2665,Международная сортировка,MSK2288
2679,На Дзержинского,UZHU1
2694,На Гагарина 62,MAY11
2695,Адлер (На Ленина  4),SCH18
2703,На Голосова,TLT25
2706,На Краснознаменной 178Б,USS1
2717,На Ленина 16,PAN2
2719,На Шаумяна,YEKB1
2723,На Кучеровых  44,BLG13
2735,На Апрельской 1,KSK152
2755,4745 Постамат Халва,PSHK20
2769,На Юрьева,SML7
2770,На Горького  2/9,PLK66
2783,На Белинского  1,KSK174
2785,На Пожарского 14,VLZ11
2792,На Нефтезаводской  18,OMS37
2812,На Московской  137/1,KSD113
2833,Водный стадион,MSK26
2851,На Парковом проезде 7,SER11
2857,На Крупской  49,GKV2
2866,На Олега Кошевого  33,VLK46
2879,На Калинина 108А,KZL5
2886,На микрорайоне Кайрат  181-182,ALM131
2889,5957 Постамат Халва,KRN50
2903,На Б.Санкт-Петербургской  27а,VNG2
2915,На площади Петра Великого  5,LPTS19
2916,На Линейной 97,KSK178
2917,На Фрунзе,NTG8
2931,На Ленина 109,RND202
2933,На Никольской,ZCHO1
2941,6808 Постамат СДЭК,STV37
2949,На Яблочкова,AST14
2958,На Шовгенова,MAY4
2174,СЦ (прием/выдача тяжелых грузов  LTL),GLD7
2176,На Беляева  41,PNZ82
2185,На Библиотечной 45,YEKB340
2202,На Становой 34  Новознаменский,KSD117
2217,На Геологов 26А,SLX2
2218,На Богомягкова  55,CHT9
2235,На Маршала Жукова  15,VLS2
2237,На Лобачевского 118,MSK536
2240,На Чайковского 9,IRK34
2241,На Ленина  309Н,NIK9
2245,На Пионерской  150,ALK1
2246,На Дружбы 2Б,MAN7
2253,На Авиаторов,KSK8
2266,На Профсоюзной 56,MSK2382
2272,На Автозаводском шоссе10 к3,TLT80
2280,Уральский пр-т,NTG11
2296,На 1-ом микрорайоне 118А,POY1
2303,На Ленина  31А,ANG15
2309,На Жукова  36,UFA104
2323,3643 Постамат Халва,MSK1928
2335,На Гоголя,SVT17
2347,0978 Постамат Халва,MSK1806
2348,На Историка Костомарова  42а,VRN121
2381,На Черкасской,KSD29
2388,На Героев Сибиряков  69,VRN131
2391,На Айтеке Би  5,TAR11
2393,На Центральной  8,VSL9
2407,6165 Постамат СДЭК,BLSH19
2422,На Архангельской,KRZH2
2423,На Южной  1,YAL1
2427,На 30 лет ВЛКСМ  47,OMS195
2430,На Братьев Коростелевых 79,SAM51
2431,ДК Чкалова,NSK84
2440,Таможенный склад,BAK4
2458,На Коммунистической  18/2,YES11
2480,На 2-ой Шоссейной 39,VLK88
2486,На Народного Ополчения 149,SPB1165
2488,На Дикопольцева  29Б,KOM5
2491,На Ухтинка  50,UKH1
2502,45 квартал,KAR10
2509,КБ (На Баррикад 215  ст2),IRK91
2511,На Калмыкова 14,ZAL1
2514,На Щербакова,YEKB26
2516,На Индустрии  57/1,YEKB278
2529,На Просвещения 104,NCHK18
2531,На Маметовой 67 (ПВЗ),ALM1
2538,На Восстания  35,PRM144
