id;warehouse_id;city_id;street;house
3730;3730;82;ул. Ярцевская;25А
3736;3736;82;пр-т. Рязанский;32к3
3767;3767;98;ул. Ферганская;1
3772;3772;82;ул. Ивана Франко;40к1
3775;3775;494;пр-т. Октября;116
3788;3788;1242;ул. Набережная;12А
3793;3793;102;ул. Байкальская;342А
3800;3800;146;ул. Ленина;36
3803;3803;98;пр-т Космонавтов;108/2
3817;3817;14;пр-т. Победы;75Е
3818;3818;1570;ш. Московское;244
3848;3848;408;ул. С. Карнацевича;14
3855;3855;82;шоссе Энтузиастов;53
3869;3869;101;ул. Быковского;11А
3877;3877;570;ул. Вавилова;3
3885;3885;66;пр-т Баклановский;154
3887;3887;1785;ул. Тюльпанов;2
3899;3899;318;ул. Ижорского Батальона;7
3901;3901;188;ул. Новогородская;34
3916;3916;1803;ул. Весенняя;8
3917;3917;253;пл.Ленина;7
3926;3926;342;тракт Сармановский;64
3938;3938;571;ул. Лауреатов;41
3944;3944;82;Кутузовский проспект;36 стр. 4
3946;3946;499;ул. Рыленкова;43
3959;3959;251;ул. Циолковского;11
3964;3964;361;ул. Коммунистическая;54
3968;3968;82;1-й Монетчиковский пер.;8
3971;3971;838;ул. Комсомольская;15А
3989;3989;341;пр-т Победы;46В
4002;4002;410;пр-т Комсомольский;10 г
4004;4004;67;пр-т. Заводской;13
4019;4019;1094;2-й квартал;37
4043;4043;22;пер. 1-й Советский;"25 территория БЦ ""Славия"""
4049;4049;252;ул. микрорайон Черноречье;3А
4080;4080;559;пр-т. Мира;18
4088;4088;1574;ул. Центральная;15Б
4102;4102;82;ул. Производственная ;10к1
4104;4104;835;ул. Московская;108
4116;4116;410;ул. Сони Кривой;83
4140;4140;330;Савелкинский проезд;12
4145;4145;606;ул. Советская;95
4152;4152;216;ул. Серёгина;20А
4158;4158;158;ул. Октябрьская;81
4160;4160;10;ш. Московское;5
4164;4164;494;пр-кт Октября;16
4171;4171;82;пр-т Ленинградский;80к17
4211;4211;570;ул. Сухарная;35
4231;4231;704;ул. Интернациональная;11
4232;4232;332;ул. Гридасова;15Б стр. 1
4244;4244;144;ул. Привокзальная;22И
4251;4251;341;ул. Декабристов;85
4253;4253;274;рп Краснообск;111
4255;4255;179;ул. Дианова;15А
4258;4258;408;Ул. Луначарского;47
4285;4285;375;ул. Крымская;28
4289;4289;102;ул. Красноярская;79А
4311;4311;115;пл. Карла Маркса;5а
4317;4317;1367;пр-т. Победы;84
4318;4318;343;ул. Молокова;1
4323;4323;113;ул. Мичуринская;62А
4331;4331;1625;ул. Розы Люксембург;27
4338;4338;171;ул. Шумелева;2
4340;4340;19;ул. Дзержинского;154
4345;4345;424;ул. Владислава Посадского;32
4349;4349;1017;ул. Кунаева;14Б
4357;4357;108;ул. 10-ой Пятилетки;31
4359;4359;391;ул. Свердлова;7
3997;3997;11;ул. Стратилатовская;12
4005;4005;130;ул. Советская;71
4010;4010;82;Москва-Карго;1
4013;4013;2258;ул. Алуштинская;86
4027;4027;198;пер. Оптический;1а
4029;4029;1180;бульвар Менделеева;2 корп. 3
4033;4033;82;ул. Народного Ополчения;33
4039;4039;1367;ул.Киевская;163
4055;4055;292;ул. Чорос Гуркина;39/6
4063;4063;101;ул.  9 мая;26
4070;4070;1686;ул. Астана;139
4072;4072;1926;ул. Родионова;9Б 
4083;4083;431;ул. Ленина;62
4092;4092;328;ул. Чкалова;52
4095;4095;250;4-й микрорайон;27
4096;4096;181;ул. Тухачевского;66Ас3
4098;4098;506;ул. Берберовская;2/101 стр. 2
4103;4103;570;ПР-Т. КРАСНЫЙ;173
4121;4121;52;ул. Пушкина;7А
4135;4135;26;ул. Болотная;15
4136;4136;19;ул. Планеристов;17
4138;4138;623;УЛ. КОЛПАКОВА;40
4141;4141;1616;ул. Махатма Ганди;210
4144;4144;82;ул. Новочеремушкинская;53 лит А
4155;4155;320;ул. Гуляева;12
4157;4157;69;ул. Высотная;9
4166;4166;12;ул. Степана Разина;46
4170;4170;435;ул. Репина;25
4183;4183;96;ул. Запорожская;180А
4194;4194;1252;ул. Воскресенское поселение;26
4195;4195;111;пр. Металлургов;56
4200;4200;483;ул. Таёжная;6
4205;4205;220;ул. Ленина;122
4212;4212;173;пр. Строителей;50 А
4213;4213;98;ул. Энтузиастов;36Б Вход с улицы Шефская
4222;4222;169;Северный проспект;16
4235;4235;581;ул. Ленина;456/2
4245;4245;1969;п. Электроизолятор;82
4250;4250;82;ул. Кировоградская;9к1
4254;4254;476;пр-т. Ленина;50
4256;4256;2075; ул. Кудьминская;97
4266;4266;82;ул. Викторенко;11
4276;4276;989;ул. Октябрьской Революции;25
4279;4279;110;ул. Логинова;26
4292;4292;378;ул. Партизан;42
4296;4296;216;ул. Садовая;10А
4297;4297;943;пр-т. Аль-Фараби;9
4298;4298;245;мкр. Жукова;24Ас1
4299;4299;341;ул. Академика Завойского;21
4314;4314;494;ул.40 лет Октября;7
4327;4327;1169;ул. Блюхера;15а
4344;4344;1036;ул. Московская;12
4374;4374;82;ул. Лукинская;8
4380;4380;82;пер. Пуговишников;16
4389;4389;411;ул. Мокрушина;9
4394;4394;411;ул.Ленская;31
4402;4402;1121;ул. Ленина;55
4406;4406;415;ул. Тихоокеанская;182В/2
4418;4418;273;3-й Микрорайон;313
4419;4419;1233;ул. 345 Дагестанской стрелковой дивизии;12Е
4427;4427;82;ул. Привольная;61
4431;4431;797;Ул. Пушкина;33
4435;4435;291;ул. Миронова;107
4468;4468;169;ул. Манчестерская;3 стр. 1
4476;4476;84;Октябрьский проспект;403В
4492;4492;581;пр-т К. Маркса;56
4498;4498;487;ул. Ленина;2Б
4505;4505;206;пр. Промышленный;1
4508;4508;623;ул. Юбилейная;24А
4511;4511;423;ул. Батюшкова;2
4519;4519;506;пр-т Чехова;79
4525;4525;410;ул. Академика Королева;44
4527;4527;101;пер. Светлогорский;12
4534;4534;445;ул. Ленина;72Б
4541;4541;615;ул. Советская;04.мар
4542;4542;247;пл. Победы;7
4546;4546;82;1й магистральный проезд;12
4563;4563;171;бульвар Ураева;2
4566;4566;26;Новоугличское ш.;58Б
4581;4581;82;Ул. Озерная;2 к 1
4584;4584;570;ул. Богдана Хмельницкого;01.янв
4591;4591;570;Вокзальная магистраль;16
4626;4626;425;ул. Азиза Алиева;23
4630;4630;169;пл. Балканская;5
4634;4634;138;ул. Республиканская;81
4653;4653;12;ул.  Глаголева;2А
4657;4657;82; ул. Щепкина;60/2, стр.1
4667;4667;328;УЛ. БОЛЬШАЯ ОКТЯБРЬСКАЯ;124/15
4670;4670;179;ул. 10 лет Октября;136/1
4671;4671;341;ул. Кул Гали;27
4676;4676;82;пр. Дежнёва;7
4685;4685;331;ул. Шумяцкого;24А
4689;4689;17;ул. Федосеенко;4
4708;4708;347;пр-т Патриотов;26
4709;4709;82;ул. Ярцевская;14
4729;4729;17;ул. Усольская;49
4739;4739;415;ул. Суворова;28б
4744;4744;173;ул. Сосновая;1
4754;4754;723;ул. Ворошилова;2
4761;4761;177;ул. Благовещенская;4
4764;4764;486;ул. Большая Серпуховская;28
4774;4774;82;ш. Дмитровское;73 стр. 2
4803;4803;1819;Никольское шоссе;4
4809;4809;408;ул. Малыгина;71
4816;4816;1093;ул. Ленина;75А
4259;4259;82;пр-т. Вернадского;105
4262;4262;1017;ул. Туркестан;10
4268;4268;1874;1000 Мелоди Лейн;116
4271;4271;411;ул. 1-я Рабочая;44
4274;4274;82;ул. Березовая аллея;7Б
4275;4275;415;ул. Локомотивная ;6
4282;4282;18;ул. Большая Садовая;100 Б
4294;4294;86;ул. Боярова;2
4319;4319;506;ул. 2-я Краснодарская;147Б
4320;4320;258;Ленина пр-т;52
4330;4330;342;ул. Шамиля Усманова;125
4337;4337;448;ул. Ленина;55
4346;4346;251;ул. Могэс;5А, стр1
4351;4351;851;ул. Советская;76
4352;4352;26;ш. Новоугличское;40А
4354;4354;112;1-й переулок Трамвайный;1А
4360;4360;943;ул Северное кольцо;99/4
4363;4363;176;Проспект Победы;73
4365;4365;258;Осенний б-р;2А
4366;4366;569;пр-т. Ленина;69
4368;4368;685;пер. Парковый;9
4378;4378;169;Новоколомяжский проспект;16.авг
4409;4409;82;Пр-т Маршала Жукова;4
4422;4422;111;ул. Аэродромная;40
4426;4426;249;ул. Первомайская;165
4429;4429;193;КИЕВСКОЕ ШОССЕ 22 КМ ДВЛД;6 стр. 1
4447;4447;169;пр-т. Шлиссельбургский;6
4454;4454;181;Ул. Деревенская;20 стр.9
4462;4462;187;ул. Ленина;89Б
4463;4463;1367;пр-т Победы;175
4471;4471;425;ул. Буйнакского;61
4474;4474;570;ул. Бориса Богаткова;190
4482;4482;429;мкр-н Аверьянова;12
4488;4488;424;ул. Византийская;6, пом. 1
4495;4495;363;ул. Башкортостан;9А
4499;4499;2283;ул. Ставского;57
4514;4514;96;ул. Чернышевского;15А
4516;4516;953;ул. Дзержинского;92
4520;4520;1208;ул. 50 Лет Октября;9
4523;4523;414;ул. Звездная;06.янв
4543;4543;587;пр. Транспортный ;3
4559;4559;1791;ул. Кузина;2
4560;4560;82;пр.Якушкина;10
4562;4562;174;ул. Ленина;90
4575;4575;98;пр. Ленина;24/8 ,  подъезд № 5
4583;4583;82;ул.  Куусинена;11, корп. 3
4586;4586;238;ул. Мира;29
4587;4587;341;ул. Старо-Аракчинская 2-я;41
4592;4592;82;Хорошёвское шоссе;58
4594;4594;169;УЛ. ПУЛКОВСКАЯ;2 корп. 1
4599;4599;187;Ул. Профсоюзная;52
4602;4602;570;ул. Виктора Уса;11
4607;4607;31;ул. Строительная;25
4608;4608;2297;ул. Олимпийская;5
4609;4609;1926;Шереметьевское шоссе;9
4611;4611;1051;ул. Калараша;139
4637;4637;261;пр-т Победы;128
4639;4639;1162;ул. Молодежная;9
4642;4642;498;ул. Красноармейская;6
4651;4651;395;б-р Десантника Вадима Чугунова;7
4658;4658;2342;пр-т. Куприна;32
4678;4678;82;ул. Промышленная;11 стр. 3, пом. 1
4704;4704;298;ш. Магистральное;08.апр
4736;4736;432;шоссе Можайское;13
4750;4750;1233;ул. Генриха Гасанова;4А/2
4756;4756;82;ул. Судостроительная;6
4759;4759;101;ул. Молокова;33, пом. 68
4763;4763;618;ул. Советская;15
4768;4768;258;пр-т. Шахтеров;74Б
4770;4770;96;ул. Екатерининская;116
4784;4784;424;ул. Атарбекова;9
4800;4800;177;ул. Гоголя;95
4833;4833;1082;ул. Пушкина;2А
4846;4846;1926;ул. 9 Мая;8А
4848;4848;115;ул. Советская;23А
4849;4849;1367;ул. Русская;100
4853;4853;408;ул. 50 лет Октября;36
4866;4866;17;ул. Янки Купалы;2
4867;4867;261;ул. Коммунистическая;4
4894;4894;1913;ул. Школьная;1
4897;4897;755;ул. Чкалова;9A
4898;4898;535;ул. Кирова;251В
4905;4905;154;ул. Восточно-Выборгское шоссе;25
4910;4910;256;ул. Авиационная;6
4924;4924;101;ул. Лесников;25А
4926;4926;82;ул. Тимирязевская;16
4927;4927;330;Площадь Юности;3
4935;4935;411;ул. Бирюкова;10
4957;4957;329;ул. Победы;18
4959;4959;101;1-я Хабаровская ул.;7
4978;4978;943;ул. Пушкина;129
4979;4979;514;ул. Полковника милиции Курочкина;19
4987;4987;499;ул. Николаева;74
4992;4992;99;ул. Аскольдовцев;25
5001;5001;292;Проспект Коммунистический;109/14
5003;5003;190;ул. Рокоссовского;60
5006;5006;1320;ул. Первомайская;75
5007;5007;249;ул. Ермолова;12Ас3
5022;5022;260;ул. Новороссийская;155
5029;5029;308;ул. Горького;17
5036;5036;101;Пр-т имени газеты «Красноярский рабочий»;36
5052;5052;557;пр-т. Московский;3
5061;5061;1821;ул. Колобова;35/5
5078;5078;1612;ул. Гагарина;2А
5089;5089;540;Ленина;1
4226;4226;506;переулок Халтуринский;159/63
4234;4234;290;ул.  Революции;8
4237;4237;99;ул. Егорова;13
4263;4263;1502;ул. Родниковая;4Б
4264;4264;1322;ул. Октябрьская;16.май
4267;4267;1616;ул. Медерова;143
4287;4287;251;ш. Московское;43
4288;4288;101;ул. Говорова;53/4
4302;4302;413;ул. Васильева;79
4307;4307;424;ул. Тепличная;23
4310;4310;408;ул. Михаила Сперанского;17
4334;4334;1950;3-й микрорайон;42А
4342;4342;1212;пр-т. Коммунистический;1А
4350;4350;343;ул Дарвина;69
4353;4353;1461;ул. Пионерная;34/1
4382;4382;248;ул. Фурманова;17
4388;4388;506;ул. Волкова;10
4398;4398;190;ул. Новороссийская;8
4415;4415;886;ул/ Комсомольская;24/3Г
4420;4420;155;ул. Константиновская;21
4430;4430;1249;район Хуньнань, ул. Ваншуй;06.авг
4441;4441;89;ул. Октябрьская;74
4442;4442;837;пл. Ленина;1
4443;4443;181;ул. Нейбута;47А
4459;4459;82;б-р Волжский;50
4461;4461;82;ул.Селезнёвская;30к2
4465;4465;1217;ул. Пролетарская;1
4470;4470;582;ул. Генерала Белова;05.окт
4487;4487;492;ул. Спортивная;13
4510;4510;1323;Лок Тхо, Туе Тинь;7
4513;4513;295;пр-т. Чкалова;23
4521;4521;355;ул. Фрунзе;5
4526;4526;511;ул. Вокзальная;3
4553;4553;494;б-р. Ибрагимова;57
4554;4554;570;ул. Вокзальная Магистраль;3
4565;4565;410;ул. Косарева;52
4569;4569;164;ул. Губина;2
4571;4571;1807;ул. Ленина;2Б
4579;4579;184;ул. Пролетарская;19
4603;4603;453;ул. Воровского;13Б
4623;4623;180;ул. Октябрьская;162
4635;4635;9;ул. Криволапова;48
4648;4648;424;ул. Стасова;184
4649;4649;1172;ул. Высоковольтная;22
4664;4664;423;пр-т Октябрьский ;34
4672;4672;943;ул. Масанчи;99
4677;4677;401;мкр. Советский 1;2
4698;4698;516;2-й Покровский проезд;4 корп. 1
4699;4699;1427;ул. Интернациональная;3
4702;4702;2195;101 Lukens drive;suite H
4706;4706;1019;ул. Маргаряна;37/7
4711;4711;171;ул. Петрова;1
4741;4741;82;ул. Болотниковская;51
4743;4743;309;ул. Луначарского;188А
4746;4746;601;ул. Ленина;40
4752;4752;576;ул. Речная;16
4771;4771;509;ул.  Ленина;232
4778;4778;1503;ул. Кооперативная;51
4790;4790;789;ул. Кадырова;25
4817;4817;82;ул. Боровское шоссе;18 корп. 2
4819;4819;255;ул. Садовая;26
4828;4828;802;ул. Институтская;10
4831;4831;190;ул. Милиционера Буханцева;70
4834;4834;494;ул. Гагарина;54
4841;4841;343;ул. Виноградная;26Б
4858;4858;410;ул. Салавата Юлаева;29
4861;4861;82;пер. Милютинский;18А
4865;4865;82;ул. Домодедовская;42А
4881;4881;468;ул. Московская;91
4886;4886;179;Проспект Комарова;11.янв
4896;4896;134;ул. Мира;37А
4899;4899;1051;ул. Калараша;151Б
4922;4922;82;ул. Нелидовская;25
4936;4936;269;ул. Камышинская;109
4961;4961;82;ул. Пятницкая;37
4965;4965;398;ул.Нефтяников;7А
4973;4973;82;ул. 1-я Ямская;6
4976;4976;802;ул. Терешковой;6
4980;4980;169;Полюстровский пр-кт;3, лит. А
4999;4999;506;мкр. Северный, ул. Орбитальная;50
5009;5009;82;Ул. Фомичёвой;1а
5014;5014;179;ул. Звездная;8
5018;5018;410;ул. Пионерская;3
5033;5033;82;ул. Уральская;6
5051;5051;243;Кубинское шоссе;12
5053;5053;169;проспект Науки;44
5058;5058;1419;ул. Лермонтова;31
5060;5060;117;ул. Центральная;1 к2
5080;5080;498;ул. Яна Фабрициуса;10Е
5092;5092;698;ул. Грейдерная;2Г
5110;5110;42;пр. Западный;10.янв
5112;5112;825;ул. Кооперативная;79
5126;5126;200;ул. Пролетарская;169м пом.14
5127;5127;408;ул. Орджоникидзе;62
5128;5128;494;пр-т Октября;111
5131;5131;1851;ул. Сергея Джанбровского;7
5133;5133;410;ул. Цвиллинга;90
5138;5138;180;ул. Амурская;133
5140;5140;82;ул. Малая Филевская;30
5141;5141;1695;ул. Лазо;144
5145;5145;589;Площадь Коммунистическая;9
5151;5151;409;пр-т Карла Маркса;104
5156;5156;540;ул. Агеева;52
5158;5158;82;ул. Рождественская;31
5163;5163;204;пр-т Ленина;15
5169;5169;96;ул. Косякова;14
4552;4552;625;ул. Большая Каменная;7Б
4557;4557;1176;ул. 50 лет Октября;110
4572;4572;256;ул. Ульянова;2
4578;4578;424;ул. Горячеключевская;7
4580;4580;1653;д.Брёхово;83
4588;4588;169;ул. Гаванская;42, лит. А, пом. 15Н
4598;4598;82;ул. Генерала Белова;29
4604;4604;805;ул. Украинская;70А
4617;4617;671;Площадь Героев;1
4624;4624;96;пр-т Парковый;23
4625;4625;194;ул. Набережная;29к1
4628;4628;269;ул. Ефремова;78
4633;4633;117;ул. Калинина;9
4646;4646;98;ул. Евгения Савкова;35
4647;4647;427;ул. Правды;20
4661;4661;1415;мкр. Нурсая;63
4665;4665;105;ул. Школьная;дом. 16
4680;4680;181;ул. Светланская;152
4681;4681;98;ул. Старых Большевиков;3А
4684;4684;329;ул. Второва;3
4688;4688;522;ул. Доронина;19
4692;4692;36;ул. Свердлова;32
4696;4696;101;ул. Карамзина;25
4703;4703;1173;ул. Прямицына;39
4716;4716;410;ул. 50-летия ВЛКСМ;13
4717;4717;318;ул. Правды;8
4720;4720;82;ул. Гвардейская;3
4721;4721;169;ул. Антонова-Овсеенко;25
4724;4724;499;ул. Нормандия-Неман;1
4728;4728;101;ул. Калинина;18
4737;4737;1019;пр-т Гая;16
4738;4738;282;Проспект Победы;19а
4748;4748;409;пр-т Ленина;63
4757;4757;341;ул. Чистопольская;26.май
4769;4769;498;д. Хотицы, ул. Загородная;5
4772;4772;466;ул. Ленина;51
4775;4775;259;ул. Абельмана;55-55А
4783;4783;1075;ул. Спиридонова;16
4791;4791;409;ул. Советской Армии;27
4799;4799;424;ул. Белозерная;01.янв
4804;4804;332;ул. Партизанская;201
4806;4806;391;пр-т Ленина;8
4810;4810;408;ул. Червишевский тракт;58
4811;4811;1185;пр-т Ленина;16
4812;4812;798;ул. Калинина;83
4813;4813;69;микр. Западный, ул. Лунная;19, к. 1
4818;4818;102;ул. Муравьева;3
4825;4825;1784;пер. Центральный;28
4829;4829;96;ул. Дружбы;34а
4851;4851;82;пр-т. Ленинский ;105
4854;4854;686;ул. Ленина;216 А
4855;4855;82;Измайловское шоссе;71 к5
4856;4856;581;ул. Апанасенковская;12Б
4862;4862;1821;пр-т. Победы;2а
4891;4891;487;5 микрорайон, 2-й квартал;7
4892;4892;1;ул. Портовая;8
4913;4913;96;ул. Писарева;31А
4928;4928;192;50 ЛЕТ СОВЕТСКОЙ ВЛАСТИ ПР-КТ;4а
4955;4955;169;пр-т Гражданский;84
4967;4967;623;ул. Воровского;10
4985;4985;96;ул. Петропавловская;62
4988;4988;82;Нижний Сусальный переулок;5 стр.1
5004;5004;169;ул. Ропшинская;30
5012;5012;332;ул. Северо-Западная;171
5015;5015;190;проспект Металлургов;52А
5021;5021;1273;ул. Южная;56А
5041;5041;954;ул. Красноармейская;16А
5044;5044;407;ул. Красноармейская;128
5059;5059;347;ул. Берёзовая Роща;1А
5067;5067;570;пр-т Красный;99
5081;5081;98;ул. Бисертская;4В
5084;5084;82;пр-т Вернадского;14А
5090;5090;169;пр-т. Ветеранов;141
5119;5119;1017;пер. Ташенова;1
5139;5139;178;пр-т Ленина;71
5166;5166;660;ул. Ленина;9
5177;5177;82;ул. Дмитрия Ульянова;36
5186;5186;637;ул. Советская;62
5190;5190;712;ул. Ивана Сусанина;65-А
5198;5198;101;ул. 26 Бакинских Комиссаров;10А
5213;5213;330;ГП Андреевка;24Д
5223;5223;407;ул. Буммашевская;5Б
5224;5224;404;ул. Ленинская;16
5241;5241;355;б-р. Академика Кикоина;02.фев
5245;5245;1417;Сап Ул, Си Прайя, Банг Рак;76/5
5246;5246;1161;ул. Ленина;22
5254;5254;310;пр-т. Шогенцукова;16
5258;5258;14;СЕВЕРНЫЙ ПРОЕЗД;25 стр. 2
5259;5259;82;ул. Тимирязевская;25
5280;5280;103;пр-т. Ленина;03.янв
5283;5283;181;ул. Маковского;93
5286;5286;408;ул. 50 лет Октября;82
5292;5292;1322;ул. Козыревская;32
5299;5299;225;ул. 22 Партсъезда;4
5301;5301;14;ул. Березовая Ростошь;11
5307;5307;332;ул. Балтийская;50
5310;5310;269;ул. Ефремова;78
5316;5316;1780;2050 Н. Эндрюс Авеню;юнит 102
5341;5341;98;ул. Орджоникидзе;6
5343;5343;308;ул. Сурикова;60В
5345;5345;188;пр-т 9-й Пятилетки;3
5350;5350;329;ул. Николаева;29
5361;5361;775;ул. Карла Маркса;12
5374;5374;270;б-р. Кулибина;12
5378;5378;1781;ул. Якуба Коласа;120Б
4356;4356;347;ул. Минская;69Б
4370;4370;178;пр-т  Мира;22
4376;4376;1295;Европейский пр.;11
4391;4391;380;ул. Солнечная;35А
4399;4399;766;ул. Ленина;145
4401;4401;82;ВОЛОКОЛАМСКИЙ ПРОЕЗД;1
4407;4407;82;ул. Сущевский вал;5, стр.1
4413;4413;424;ул. Российская;257A
4416;4416;968;ул. Чкалова;84
4417;4417;333;ул.Студенческий проезд;9
4425;4425;1773;пр-т Бухар Жырау;96
4432;4432;331;ул. Комарова;16
4436;4436;174;ул. Ленина;44А
4440;4440;98;ул. Готвальда;06.апр
4455;4455;261;ул. Катукова;43
4456;4456;707;мрк. 9-ый;13
4460;4460;195;ул. Лобненский бульвар;7
4466;4466;258;ул. Авроры;6
4483;4483;343;ул. Нагорная;11
4496;4496;591;ул. Постышева;фев.21
4502;4502;1668;ш. Приозерское;47
4507;4507;181;ул. Калинина;8
4518;4518;582;ул. Комсомольская;1
4524;4524;884;ул. Тельмана;98А
4530;4530;1926;МКАД 73-й километр;7
4535;4535;1515;ул. Хой Ву;93
4540;4540;1027;ул. Дзержинского;15А
4555;4555;169;ул. Вербная;19, корп. 2
4558;4558;117;ул. Лядова;64
4590;4590;566;ул. Исаева;3Б
4601;4601;82;Химкинский бульвар;21
4606;4606;261;ул. Гагарина;133
4614;4614;89;ул. Металлургов;92
4618;4618;943;пр-т. Райымбека;486Б
4643;4643;1431;ул. Фрунзе;108
4644;4644;2108;ул. Третьякова;103А
4652;4652;1367;ул. Воровского;22
4668;4668;198;НОВОРИЖСКОЕ ШОССЕ 23 КМ;вл. 2 стр. 1
4673;4673;331;ул. Жердева;104
4686;4686;179;ул. Мельничная;87
4697;4697;425;проспект Гамидова;20
4710;4710;102;УЛ. КАРЛА МАРКСА;38
4718;4718;47;пр-т Центральный; 53/2
4723;4723;408;УЛ. МОТОРОСТРОИТЕЛЕЙ;14
4733;4733;179;ул. Конева;40
4753;4753;1378;Красносельское ш.;46
4758;4758;82;Бескудниковский бульвар;11 корп. 1
4762;4762;9;ул. Пролетарская;40
4773;4773;256;пр-т. Ленина;78Б
4782;4782;1322;ул. Казинца;121-1Н
4788;4788;1778;ул. Нурсултана Назарбаев;252 В
4793;4793;188;ул. Гузовского;16
4794;4794;476;пр-т. Ленина;152
4795;4795;1180;пр. Скандинавский;2, этаж 1
4814;4814;17;ул. Белинского;38
4815;4815;82;19-й километр, вл.;20
4820;4820;177;ул. Карла Маркса;12
4830;4830;255;ул. Харьковская;113
4838;4838;69;ул. 1-я Вокзальная;48 стр.3
4845;4845;10;ул. Мира;70
4850;4850;576;ул. Косинское шоссе;7
4859;4859;504;ул. Титова;02.авг
4889;4889;411;ул. Суворова;1А
4890;4890;117;ул. Гагарина;7
4895;4895;828;ул. 30 лет Победы;188
4912;4912;408;ул. Магнитогорская;4
4923;4923;379;ул. Волховская;2
4930;4930;98;ул. Сурикова;28
4933;4933;111;пр-т Кирова;201
4934;4934;572;85-й квартал;29
4940;4940;1926;ул. Совхозная;16 корп. 2
4941;4941;179;ул. Новокирпичная;03.янв
4942;4942;408;ул. Монтажников;40
4943;4943;14;ул. Кирова;5
4949;4949;180;ул. Чайковского;27
4953;4953;1421;ул. Кирова;45
4958;4958;195;ул. Крупской;12а
4975;4975;102;ул. Маршала Конева;16
4989;4989;410;ул. Троицкий тракт;11Л
4991;4991;209;ул. Промышленная;8Д
4997;4997;2342;пр. Магеллана;4
4998;4998;400;пр-т. Автозаводцев;6
5010;5010;1279;ул. Авиаторов;27/А
5013;5013;337;ул. Генерала Хазова;14
5037;5037;503;ул. Октябрьская;49
5038;5038;243;площадь Свободы;5/1с1
5043;5043;98;ул. Таватуйская;14
5047;5047;409;ул. Советская;117
5068;5068;82;ул. Партизанская;40
5071;5071;669;ул. Ленина;66, стр.1
5085;5085;82;ул. Шаболовка;10
5093;5093;19;пр. Дзержинского;158А
5101;5101;111;ул. Тухачевского;80
5104;5104;1061;УЛ. КОМСОМОЛЬСКАЯ;23
5123;5123;499;ул. Попова;13.янв
5137;5137;494;ул. Менделеева;114а
5153;5153;111;ул. Молодогвардейская;180
5167;5167;100;ул.Пролетарская;285
5176;5176;425;ул. Ярагского;25
5178;5178;1293;ул. Парковая;06.янв
5193;5193;274;2-й микрорайон;240
5206;5206;434;ул. Мичурина;3
5210;5210;98;ул. Павла Шаманова;05.янв
5211;5211;82;ул. Тагильская;4В
5217;5217;82;БАТАЙСКИЙ ПРОЕЗД;35
5220;5220;408;ул. Михаила Сперанского;41
5222;5222;98;ул. Патриса Лумумбы;52
4018;4018;409;ул. Труда;33А
4023;4023;261;ул. Гагарина;76
4035;4035;1616;ул. Токомбаева;46/2
4046;4046;410;ул. Гагарина;9
4053;4053;82;ул. Лобненская;13к2
4057;4057;343;ул. Костромская;188
4064;4064;1019;пр-т. Комитаса;56
4077;4077;169;Аптекарский проспект;18
4086;4086;98;ул. Комсомольская;19
4106;4106;407;ул. Ленина;88
4122;4122;1071;ул. 4 линия;1Б
4125;4125;410;ул. Гагарина ;45
4132;4132;10;Ул. Чайковского;9
4165;4165;255;ул. Харьковская;78Ж
4174;4174;682;ул. Братьев Ермиловых;1
4176;4176;477;ул. Пионерская;92А
4184;4184;18;ул. Московская;13
4185;4185;216;ул. 50 Лет Октября;11
4187;4187;173;ул. Карла Маркса;3
4196;4196;353;ул. Ленинградская;41
4206;4206;328;ул. Урицкого;7
4207;4207;253;ул.Ворошилова;251В
4208;4208;82;ул. Фестивальная;41
4216;4216;408;ул. Дружбы;73, корп.4
4221;4221;260;ул. Ефремова;9А
4224;4224;600;ул. Молодежная;10.апр
4228;4228;399;ул. Ленина;8А
4230;4230;657;Фалалеева;2
4246;4246;347;ул. Ломоносова;114/10
4277;4277;82;ул. Большая Черкизовская;26к6
4278;4278;943;ул. Сатпаева;90
4290;4290;941;шоссе Восточное;8 блок 1а
4300;4300;15;3-й микрорайон;34/3
4305;4305;569;Черноисточинское  ш.;49
4316;4316;253;Московское ш.;53
4322;4322;82;ул. Автозаводский 3-й проезд;4
4333;4333;341;ул.Азата Аббасова;8
4347;4347;101;ул. Вильского;22
4367;4367;1017;ул. Сыганак;14
4377;4377;568;ул. микрорайон Северный;73
4385;4385;507;ул. Максима Горького;44
4386;4386;18;ул. Кутякова;74
4392;4392;82;пр. Рижский;13
4393;4393;579;ул. Александрова;18а
4395;4395;1501;ул. Инская;9
4396;4396;113;ул. Красноармейская;20
4412;4412;1494;ул. Кузнецова;15
4414;4414;562;ул. Чапаевская;63
4423;4423;440;ул. Таганайская;1Б
4428;4428;98;ул. Студенческая;35
4433;4433;943;мкр.Таугуль;20Б
4438;4438;82;ТИХОРЕЦКИЙ Б-Р;1 стр. 29
4450;4450;634;ул. Александровская;124
4453;4453;82;ул. Дыбенко;28с2
4472;4472;306;ул. Ленина;140
4491;4491;178;пр-т. Мира;53
4500;4500;169;Муринская дорога;55 корп. 1 стр.1
4512;4512;96;ул. Куйбышева;57
4531;4531;179;ул. Волкова;9
4537;4537;1067;ул. Гоголевская;1
4544;4544;193;ул. Родниковая;9А, корп. 4
4556;4556;145;пр-т. Ленина;19
4561;4561;170;ул. Большая Советская;3В
